"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","1998","1998",,,"0","Units",,,127.697126548548,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","1999","1999",,,"0","Units",,,129.936451950794,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2000","2000",,,"0","Units",,,147.644884433486,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2001","2001",,,"0","Units",,,146.200905707728,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2002","2002",,,"0","Units",,,136.361720123078,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2003","2003",,,"0","Units",,,132.848052488235,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2004","2004",,,"0","Units",,,143.73436357449,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2005","2005",,,"0","Units",,,153.824409812811,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2006","2006",,,"0","Units",,,167.740311680643,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2007","2007",,,"0","Units",,,169.576705513534,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2008","2008",,,"0","Units",,,161.494761789301,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2009","2009",,,"0","Units",,,147.925083013145,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2010","2010",,,"0","Units",,,162.709857140044,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2011","2011",,,"0","Units",,,169.489123436331,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2012","2012",,,"0","Units",,,171.211788066768,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2013","2013",,,"0","Units",,,176.383330927429,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2014","2014",,,"0","Units",,,182.782592419634,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2015","2015",,,"0","Units",,,191.835449041844,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2016","2016",,,"0","Units",,,191.098633740622,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2017","2017",,,"0","Units",,,192.747503540731,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2018","2018",,,"0","Units",,,196.419701758415,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2019","2019",,,"0","Units",,,205.482077538516,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2020","2020",,,"0","Units",,,204.690740682464,,
"LUX","Luxembourg","P6S","Exports of goods and services, percentage of GDP","2021","2021",,,"0","Units",,,212.117151558876,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1970","1970",,,"0","Units",,,71.0491378299441,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1971","1971",,,"0","Units",,,79.1790931010857,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1972","1972",,,"0","Units",,,72.0032394379578,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1973","1973",,,"0","Units",,,71.8585596266604,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1974","1974",,,"0","Units",,,76.3857802364988,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1975","1975",,,"0","Units",,,82.6693694582217,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1976","1976",,,"0","Units",,,77.1785771624992,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1977","1977",,,"0","Units",,,77.628024233086,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1978","1978",,,"0","Units",,,77.2482866647317,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1979","1979",,,"0","Units",,,81.4698778471063,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1980","1980",,,"0","Units",,,83.6966712504299,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1981","1981",,,"0","Units",,,83.9769902067689,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1982","1982",,,"0","Units",,,85.0261704952164,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1983","1983",,,"0","Units",,,84.4713692810063,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1984","1984",,,"0","Units",,,93.2298586205774,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1985","1985",,,"0","Units",,,97.0091088365344,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1986","1986",,,"0","Units",,,88.2698094772355,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1987","1987",,,"0","Units",,,89.958941195459,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1988","1988",,,"0","Units",,,89.8833182852522,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1989","1989",,,"0","Units",,,89.1978503324812,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1990","1990",,,"0","Units",,,88.0982861092258,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1991","1991",,,"0","Units",,,89.0583095582622,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1992","1992",,,"0","Units",,,83.9486592026531,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1993","1993",,,"0","Units",,,82.5378313882226,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1994","1994",,,"0","Units",,,83.6466084665234,"E","Estimated value"
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1995","1995",,,"0","Units",,,85.065620189087,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1996","1996",,,"0","Units",,,87.6558085056738,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1997","1997",,,"0","Units",,,95.8678060845422,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1998","1998",,,"0","Units",,,108.872888439028,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","1999","1999",,,"0","Units",,,109.986047626897,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2000","2000",,,"0","Units",,,124.767442411862,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2001","2001",,,"0","Units",,,124.56472473553,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2002","2002",,,"0","Units",,,114.327478038346,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2003","2003",,,"0","Units",,,112.129893572294,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2004","2004",,,"0","Units",,,121.492521281147,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2005","2005",,,"0","Units",,,130.253067056667,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2006","2006",,,"0","Units",,,138.139235807883,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2007","2007",,,"0","Units",,,137.908314571662,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2008","2008",,,"0","Units",,,130.718718994128,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2009","2009",,,"0","Units",,,115.607618528539,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2010","2010",,,"0","Units",,,130.962019766895,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2011","2011",,,"0","Units",,,139.225330437832,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2012","2012",,,"0","Units",,,140.575047137918,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2013","2013",,,"0","Units",,,144.15017538934,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2014","2014",,,"0","Units",,,150.646260777047,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2015","2015",,,"0","Units",,,159.296525319647,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2016","2016",,,"0","Units",,,157.338775636266,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2017","2017",,,"0","Units",,,161.046488439573,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2018","2018",,,"0","Units",,,163.71243456543,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2019","2019",,,"0","Units",,,174.622129572699,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2020","2020",,,"0","Units",,,171.604294392982,,
"LUX","Luxembourg","P7S","Imports of goods and services, percentage of GDP","2021","2021",,,"0","Units",,,176.730576790548,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1970","1970",,,"0","Units",,,20.6398570654902,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1971","1971",,,"0","Units",,,25.3673565137097,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1972","1972",,,"0","Units",,,24.8525965879465,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1973","1973",,,"0","Units",,,24.4008303611364,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1974","1974",,,"0","Units",,,21.9652079426518,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1975","1975",,,"0","Units",,,24.8091060816543,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1976","1976",,,"0","Units",,,22.2753452439414,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1977","1977",,,"0","Units",,,22.4174224337223,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1978","1978",,,"0","Units",,,21.5120977706692,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1979","1979",,,"0","Units",,,21.8048768051022,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1980","1980",,,"0","Units",,,24.2468715598117,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1981","1981",,,"0","Units",,,22.7380051890113,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1982","1982",,,"0","Units",,,22.3472411190455,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1983","1983",,,"0","Units",,,18.9939810826456,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1984","1984",,,"0","Units",,,17.9289120254984,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1985","1985",,,"0","Units",,,15.8052080447016,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1986","1986",,,"0","Units",,,20.0647393154056,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1987","1987",,,"0","Units",,,23.1391439501717,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1988","1988",,,"0","Units",,,23.2204464821036,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1989","1989",,,"0","Units",,,22.6958148858576,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1990","1990",,,"0","Units",,,23.0021266601393,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1991","1991",,,"0","Units",,,24.7701482361697,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1992","1992",,,"0","Units",,,20.9785416551447,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1993","1993",,,"0","Units",,,23.2650204611526,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1994","1994",,,"0","Units",,,21.9637934695392,"E","Estimated value"
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1995","1995",,,"0","Units",,,21.1528428109666,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1996","1996",,,"0","Units",,,19.8397296677453,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1997","1997",,,"0","Units",,,20.6270026127991,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1998","1998",,,"0","Units",,,21.1674490643603,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","1999","1999",,,"0","Units",,,23.1595864055053,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2000","2000",,,"0","Units",,,20.6250606074725,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2001","2001",,,"0","Units",,,21.8791594885554,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2002","2002",,,"0","Units",,,21.3026787232898,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2003","2003",,,"0","Units",,,21.0489975573913,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2004","2004",,,"0","Units",,,21.2432820905258,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2005","2005",,,"0","Units",,,19.3477913830151,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2006","2006",,,"0","Units",,,18.2150542888824,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2007","2007",,,"0","Units",,,18.9176381438526,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2008","2008",,,"0","Units",,,20.1440835676294,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2009","2009",,,"0","Units",,,18.0192474186727,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2010","2010",,,"0","Units",,,16.8240877972083,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2011","2011",,,"0","Units",,,19.213253764947,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2012","2012",,,"0","Units",,,19.1775316113029,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2013","2013",,,"0","Units",,,18.4542729429366,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2014","2014",,,"0","Units",,,19.1517354973098,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2015","2015",,,"0","Units",,,17.3094554675767,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2016","2016",,,"0","Units",,,17.28483889537,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2017","2017",,,"0","Units",,,17.8113229941338,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2018","2018",,,"0","Units",,,16.2666238540056,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2019","2019",,,"0","Units",,,17.5606163073758,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2020","2020",,,"0","Units",,,16.7991124168356,,
"LUX","Luxembourg","P51S","Gross fixed capital formation, percentage of GDP","2021","2021",,,"0","Units",,,17.2867632139008,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1970","1970",,,"0","Units",,,94.115626654852,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1971","1971",,,"0","Units",,,103.008445048831,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1972","1972",,,"0","Units",,,116.581757967385,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1973","1973",,,"0","Units",,,133.312675237403,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1974","1974",,,"0","Units",,,154.188025403796,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1975","1975",,,"0","Units",,,177.92773003001,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1976","1976",,,"0","Units",,,195.675708140365,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1977","1977",,,"0","Units",,,214.986944735225,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1978","1978",,,"0","Units",,,249.0935298891,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1979","1979",,,"0","Units",,,294.455119359576,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1980","1980",,,"0","Units",,,347.776417005955,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1981","1981",,,"0","Units",,,414.159161379118,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1982","1982",,,"0","Units",,,436.639425323906,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1983","1983",,,"0","Units",,,434.249765039819,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1984","1984",,,"0","Units",,,466.111234314644,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1985","1985",,,"0","Units",,,494.181870841519,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1986","1986",,,"0","Units",,,485.209517284239,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1987","1987",,,"0","Units",,,506.434856826101,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1988","1988",,,"0","Units",,,530.828671754257,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1989","1989",,,"0","Units",,,574.798440884599,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1990","1990",,,"0","Units",,,626.538133079189,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1991","1991",,,"0","Units",,,675.074827758912,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1992","1992",,,"0","Units",,,715.513580451458,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1993","1993",,,"0","Units",,,758.505079034294,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1994","1994",,,"0","Units",,,812.981039662861,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1995","1995",,,"0","Units",,,777.809434239211,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1996","1996",,,"0","Units",,,845.698562041309,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1997","1997",,,"0","Units",,,919.184016637029,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1998","1998",,,"0","Units",,,977.530108769227,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","1999","1999",,,"0","Units",,,1018.60179403479,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2000","2000",,,"0","Units",,,1096.74881485784,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2001","2001",,,"0","Units",,,1116.92239634374,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2002","2002",,,"0","Units",,,1137.59596659628,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2003","2003",,,"0","Units",,,1184.22532053605,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2004","2004",,,"0","Units",,,1263.68907906753,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2005","2005",,,"0","Units",,,1341.77545566085,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2006","2006",,,"0","Units",,,1485.71787349074,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2007","2007",,,"0","Units",,,1560.83484907201,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2008","2008",,,"0","Units",,,1653.89819040431,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2009","2009",,,"0","Units",,,1636.08457065407,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2010","2010",,,"0","Units",,,1740.49033758447,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2011","2011",,,"0","Units",,,1911.31909632146,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2012","2012",,,"0","Units",,,2012.76778141937,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2013","2013",,,"0","Units",,,2064.49094745577,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2014","2014",,,"0","Units",,,2173.22741170948,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2015","2015",,,"0","Units",,,2230.18893986823,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2016","2016",,,"0","Units",,,2383.25308162989,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2017","2017",,,"0","Units",,,2460.76609590695,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2018","2018",,,"0","Units",,,2535.94966779569,,
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2019","2019",,,"0","Units",,,2533.97700513185,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2020","2020",,,"0","Units",,,2407.27907060377,"E","Estimated value"
"MEX","Mexico","GDPCPC","Gross domestic product (GDP), current PPPs, billions US dollars","2021","2021",,,"0","Units",,,2609.99310279475,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1970","1970",,,"0","Units",,,75.1594728657759,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1971","1971",,,"0","Units",,,76.5166239024257,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1972","1972",,,"0","Units",,,75.0508107135084,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1973","1973",,,"0","Units",,,73.6615926653468,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1974","1974",,,"0","Units",,,72.9840780715509,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1975","1975",,,"0","Units",,,71.8120109125364,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1976","1976",,,"0","Units",,,71.1464933012169,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1977","1977",,,"0","Units",,,69.2873718661398,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1978","1978",,,"0","Units",,,69.0238714266089,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1979","1979",,,"0","Units",,,67.313728415729,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1980","1980",,,"0","Units",,,64.7938571684967,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1981","1981",,,"0","Units",,,64.1045826311184,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1982","1982",,,"0","Units",,,61.3435914253354,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1983","1983",,,"0","Units",,,60.6039548202582,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1984","1984",,,"0","Units",,,62.8080116511825,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1985","1985",,,"0","Units",,,64.2397303767683,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1986","1986",,,"0","Units",,,68.1606218788285,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1987","1987",,,"0","Units",,,65.5542377900064,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1988","1988",,,"0","Units",,,69.1097797095072,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1989","1989",,,"0","Units",,,70.3544871011603,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1990","1990",,,"0","Units",,,71.0959357692366,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1991","1991",,,"0","Units",,,72.0381576006593,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1992","1992",,,"0","Units",,,73.3772344151861,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1993","1993",,,"0","Units",,,69.3859161957832,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1994","1994",,,"0","Units",,,68.6327802333872,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1995","1995",,,"0","Units",,,66.2260880792911,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1996","1996",,,"0","Units",,,66.8726541381161,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1997","1997",,,"0","Units",,,66.6948666124551,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1998","1998",,,"0","Units",,,66.6711827392528,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","1999","1999",,,"0","Units",,,67.2767221893254,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2000","2000",,,"0","Units",,,67.9382500409512,,
