"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.001667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.011667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.1775,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.899167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.746666,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.895833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.478333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.644166,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.988333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.6675,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.973333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.434167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.683333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.848333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.728333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.7775,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.6775,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.255833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.986667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.74,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.948333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.344167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.2566667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.02833333,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1990","1990","PC","Percentage","0","Units",,,12.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1991","1991","PC","Percentage","0","Units",,,8.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1995","1995","PC","Percentage","0","Units",,,7.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1997","1997","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1999","1999","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.28,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.23,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.74,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.03,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2015","2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.1,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1957","1957","IDX","Index","0","Units","2015_100","2015=100",5.341806,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1958","1958","IDX","Index","0","Units","2015_100","2015=100",4.904708,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1959","1959","IDX","Index","0","Units","2015_100","2015=100",6.468522,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1960","1960","IDX","Index","0","Units","2015_100","2015=100",8.825379,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1961","1961","IDX","Index","0","Units","2015_100","2015=100",14.14869,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1962","1962","IDX","Index","0","Units","2015_100","2015=100",14.72092,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1963","1963","IDX","Index","0","Units","2015_100","2015=100",12.13532,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1964","1964","IDX","Index","0","Units","2015_100","2015=100",11.54573,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1965","1965","IDX","Index","0","Units","2015_100","2015=100",11.04861,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1966","1966","IDX","Index","0","Units","2015_100","2015=100",10.50696,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1967","1967","IDX","Index","0","Units","2015_100","2015=100",9.933977,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1968","1968","IDX","Index","0","Units","2015_100","2015=100",10.51914,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1969","1969","IDX","Index","0","Units","2015_100","2015=100",10.54116,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1970","1970","IDX","Index","0","Units","2015_100","2015=100",11.76789,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1971","1971","IDX","Index","0","Units","2015_100","2015=100",11.95279,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1972","1972","IDX","Index","0","Units","2015_100","2015=100",12.99461,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1973","1973","IDX","Index","0","Units","2015_100","2015=100",15.40357,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1974","1974","IDX","Index","0","Units","2015_100","2015=100",14.56272,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1975","1975","IDX","Index","0","Units","2015_100","2015=100",14.48146,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1976","1976","IDX","Index","0","Units","2015_100","2015=100",14.69967,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1977","1977","IDX","Index","0","Units","2015_100","2015=100",13.80704,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1978","1978","IDX","Index","0","Units","2015_100","2015=100",12.91291,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1979","1979","IDX","Index","0","Units","2015_100","2015=100",13.01557,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",13.5249,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",12.12979,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",10.77073,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",11.57881,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",11.95528,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",21.969,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",28.62971,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",24.33186,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",23.1332,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",40.02851,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",65.92688,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",54.92773,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",43.62307,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",42.58729,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",48.85884,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",42.32459,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",44.36375,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",50.19534,,
"SP","Share Prices, Index","AUT","Austria","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",56.54815,,
